date,NDVI
2013-11-01,0.8089551617873652
2013-11-17,0.7359024944742658
2013-12-03,0.716970750237417
2013-12-19,0.7096011712567272
2014-01-01,0.6103560763888889
2014-01-17,0.5590149508196722
2014-02-02,0.5665067930489731
2014-02-18,0.49143007898894164
2014-03-06,0.4035997156398105
2014-03-22,0.3214688151658769
2014-04-07,0.3053692890995261
2014-04-23,0.30922502369668253
2014-05-09,0.3115236018957346
2014-05-25,0.3290938072669827
2014-06-10,0.35988120063191165
2014-06-26,0.3202391857506361
2014-07-12,0.519481737756714
2014-08-13,0.7045880568720381
2014-08-29,0.6529271406003161
2014-09-14,0.6897715007898897
2014-09-30,0.6975059083728277
2014-11-17,0.7053759709994823
2014-12-03,0.7265686609686612
2015-01-01,0.7304667192927061
2015-01-17,0.6696551476154429
2015-02-02,0.6069383886255924
2015-02-18,0.4908874881516587
2015-03-06,0.45872278041074255
2015-03-22,0.3758532701421801
2015-04-07,0.37409598736176936
2015-04-23,0.45402909952606646
2015-05-09,0.46666672985782
2015-05-25,0.4599352290679306
2015-06-10,0.5104166508688783
2015-06-26,0.5009326066350712
2015-07-12,0.41431727941176466
2015-07-28,0.44763143759873625
2015-08-13,0.5685227172195895
2015-08-29,0.6010916949152544
2015-09-14,0.7039112796208533
2015-09-30,0.7529397156398107
2015-10-16,0.6890518483412322
2015-11-01,0.6216
2015-11-17,0.6478732864674869
2015-12-03,0.6946006113537115
2015-12-19,0.7422697372586264
2016-01-01,0.6579002210293654
2016-01-17,0.6888795074202717
2016-02-02,0.626205244865719
2016-02-18,0.46990000000000004
2016-03-05,0.4895545655608215
2016-03-21,0.4056999052132702
2016-04-06,0.37303819905213276
2016-04-22,0.34176755134281217
2016-05-08,0.3776603475513429
2016-05-24,0.36198369668246444
2016-06-09,0.5679779204639602
2016-07-11,0.5870760821484995
2016-07-27,0.6821134913112167
2016-08-12,0.6341670774091628
2016-08-28,0.620356777251185
2016-09-29,0.5673076271186441
2016-10-15,0.5880027172195892
2016-10-31,0.576466214082728
2016-11-16,0.534710104199558
2016-12-02,0.5594058562836343
2016-12-18,0.6204098765432098
2017-01-01,0.6209255762551311
2017-01-17,0.6384209977897064
2017-02-02,0.6182539336492892
2017-02-18,0.5525813586097946
2017-03-06,0.4948049289099526
2017-03-22,0.39354853080568725
2017-04-07,0.3373729857819906
2017-04-23,0.3133464454976304
2017-05-09,0.3768895102685625
2017-05-25,0.38235709320695105
2017-06-10,0.4872925434439179
2017-06-26,0.5376982220731298
2017-07-12,0.4739116903633492
2017-08-29,0.6533000315955767
2017-09-14,0.754530458135861
2017-09-30,0.7473867930489734
2017-10-16,0.7472775355450237
2017-11-01,0.7751561580496008
2017-11-17,0.660575974025974
2017-12-03,0.7619468819246599
2017-12-19,0.6773
2018-01-01,0.679949005367856
2018-01-17,0.6082759077991792
2018-02-02,0.572327393364929
2018-02-18,0.5281450868878358
2018-03-06,0.44489538704581366
2018-03-22,0.3545113744075829
2018-04-07,0.34360925750394955
2018-04-23,0.3565103949447078
2018-05-09,0.3817111532385467
2018-05-25,0.4552246761453398
2018-06-10,0.4893528909952606
2018-07-28,0.55678309352518
2018-08-13,0.5336852995391707
2018-08-29,0.6150721011058453
2018-09-14,0.6414773143759875
2018-09-30,0.656288720379147
2018-10-16,0.6544548620236532
2018-11-01,0.6827291443005999
2018-11-17,0.6948854752131355
2018-12-03,0.6806229186451409
2018-12-19,0.6784511237733464
2019-01-01,0.6883665298389646
2019-01-17,0.5895941585096306
2019-02-02,0.6273100157977886
2019-02-18,0.5428227804107426
2019-03-06,0.35215737756714066
2019-03-22,0.3258457187993682
2019-04-07,0.30700236966824646
2019-04-23,0.3247744707740918
2019-05-09,0.3169522906793049
2019-05-25,0.3066817377567141
2019-06-10,0.33075020979020986
2019-06-26,0.453767551342812
2019-07-12,0.5162350710900475
2019-08-13,0.6708097272074661
2019-08-29,0.7029099173553719
2019-09-14,0.6677000000000001
2019-09-30,0.7589213902053714
2019-11-01,0.7448003473318597
2019-12-03,0.77649863880975
2019-12-19,0.7303568610634648
2020-01-01,0.7282073571203032
2020-01-17,0.733473255446795
2020-02-02,0.6521557661927332
2020-02-18,0.6564563349131123
2020-03-05,0.4555484992101106
2020-03-21,0.44002695102685635
2020-04-06,0.40432761453396526
2020-04-22,0.4082842654028437
2020-05-08,0.3937544707740917
2020-05-24,0.41281845181674576
2020-06-09,0.38111376811594205
2020-07-11,0.7303285123966943
2020-07-27,0.7086746287519748
2020-08-28,0.7734834428383706
2020-09-13,0.7721777883096367
2020-09-29,0.769720347551343
2020-10-15,0.8323880959898958
2020-10-31,0.8008215977265553
2020-11-16,0.7827672245026839
2020-12-02,0.7615163342830009
2020-12-18,0.7670935739157962
2021-01-17,0.7069082096621411
2021-02-02,0.6277598736176936
2021-02-18,0.6092241390205373
2021-03-06,0.49330271721958924
2021-03-22,0.4482433491311217
2021-04-07,0.3483708688783571
2021-04-23,0.38619478672985796
2021-05-09,0.41701137440758307
2021-05-25,0.4573038862559242
2021-06-10,0.4211185906040269
2021-06-26,0.7262615909090909
2021-07-12,0.5136000000000001
2021-07-28,0.7085315007898895
2021-08-13,0.7054386413902055
2021-08-29,0.7838859145059568
2021-09-14,0.7211580094786731
2021-09-30,0.7818714375987366
2021-10-16,0.7530399684044237
2021-11-17,0.8015873697505526
2021-12-03,0.7627829692940804
2021-12-19,0.7678266540044318
2022-01-01,0.6544445308162132
2022-01-17,0.7124121250394697
2022-02-02,0.7114903949447077
2022-02-18,0.5931074249605057
2022-03-06,0.5118402843601897
2022-03-22,0.41046960505529234
2022-04-07,0.40695952606635083
2022-04-23,0.4007123538704582
2022-05-09,0.5921330805687204
2022-05-25,0.5724166824644551
2022-06-10,0.7263814897698211
2022-06-26,0.7610963114754098
2022-07-12,0.7155824679943102
2022-07-28,0.7172084360189573
2022-08-13,0.6861066034755137
2022-09-14,0.7654716587677729
2022-10-16,0.7069768088467614
2022-11-01,0.7758244835501146
2022-11-17,0.730439248500158
2022-12-03,0.7056538364382696
2022-12-19,0.7109868945868948
2023-01-01,0.7175821597726556
2023-01-17,0.7024181875592044
2023-02-02,0.6689556398104265
2023-02-18,0.5351856872037916
2023-03-06,0.5010372827804107
2023-03-22,0.43933655608214855
2023-04-07,0.4457227804107426
2023-04-23,0.5176831337666782
2023-05-09,0.5144960505529228
2023-05-25,0.4908993996840445
2023-06-10,0.4912194628751975
2023-07-28,0.6073909759085342
2023-08-13,0.6647811287477953
2023-08-29,0.6834738072669827
2023-09-14,0.7465852301790286
2023-09-30,0.7395750078988941
2023-10-16,0.6987097314375988
2024-01-01,0.7717
2024-01-17,0.7035024313230187
2024-02-02,0.6079669510268564
2024-02-18,0.6257658451816747
2024-03-05,0.4988709952606637
2024-03-21,0.45663630331753563
2024-04-06,0.3829728593996841
2024-04-22,0.3277606003159558
2024-05-08,0.37211807266982627
2024-05-24,0.38736666666666675
2024-06-09,0.719019115323855
2024-06-25,0.724906494794249
2024-08-12,0.6876973426573428
2024-09-13,0.6921269510268562
2024-09-29,0.7463172827804109
2024-10-15,0.8000102024922119
2024-10-31,0.8401000000000001
2024-11-16,0.8227
2024-12-02,0.678115948051948
2024-12-18,0.6526000000000001
2025-01-01,0.7481956306990883
2025-01-17,0.686066814019577
2025-02-02,0.7276991469194314
2025-02-18,0.612823001579779
2025-03-06,0.5670700157977884
2025-03-22,0.44462935229067946
2025-04-07,0.4369690047393366
2025-04-23,0.42230426540284366
2025-05-09,0.4811157030015798
2025-05-25,0.45338173775671414
2025-06-10,0.57851785150079
2025-06-26,0.6025799368088469
2025-07-12,0.5645915955766195
2025-07-28,0.6783597510373444
2025-08-13,0.8194704581358611
2025-08-29,0.7581148183254345
2025-09-14,0.7852394944707742
2025-09-30,0.79221103117506
2025-10-16,0.77826448657188
2025-11-01,0.7979397537101356
2025-11-17,0.8238654373927958
2025-12-03,0.7886802336596146
2025-12-19,0.7301168092105262
2026-01-01,0.7159861031972146
2026-01-17,0.7207607199242188
2026-02-02,0.6469610742496051
2026-02-18,0.5424604423380728
