date,NDVI,sensor
2003-11-17,0.7299181207398289,MODIS
2003-11-25,0.7165952657174662,MODIS
2003-12-03,0.6662699765040376,MODIS
2003-12-11,0.6646097419393054,MODIS
2003-12-19,0.6355369648397106,MODIS
2003-12-27,0.6291986475013328,MODIS
2004-01-01,0.607732520849202,MODIS
2004-01-09,0.6323356985215133,MODIS
2004-01-17,0.6021249155289934,MODIS
2004-01-25,0.5537036692769676,MODIS
2004-02-02,0.554327347373823,MODIS
2004-02-10,0.5393966504154909,MODIS
2004-02-18,0.49438096243807084,MODIS
2004-02-26,0.4569336754633555,MODIS
2004-03-05,0.4287055267157491,MODIS
2004-03-13,0.40575951680713734,MODIS
2004-03-21,0.38696873260564935,MODIS
2004-03-29,0.43073749876635786,MODIS
2004-04-06,0.4432260268835243,MODIS
2004-04-14,0.422053934824231,MODIS
2004-04-22,0.4136771292659338,MODIS
2004-04-30,0.5734655330319959,MODIS
2004-05-08,0.580033635986815,MODIS
2004-05-16,0.5871303100882299,MODIS
2004-05-24,0.640769366204133,MODIS
2004-06-01,0.6235702425833446,MODIS
2004-06-09,0.5928832718157235,MODIS
2004-06-17,0.5857448341348362,MODIS
2004-06-25,0.6602984921091304,MODIS
2004-07-03,0.6970781034970305,MODIS
2004-07-11,0.6716418648718,MODIS
2004-07-19,0.6161949277625928,MODIS
2004-07-27,0.7138787884219019,MODIS
2004-08-04,0.7046798754138843,MODIS
2004-08-12,0.6727047371849274,MODIS
2004-08-20,0.6964092318736539,MODIS
2004-08-28,0.6389506508407522,MODIS
2004-09-05,0.7011249912925893,MODIS
2004-09-13,0.6775242878708325,MODIS
2004-09-21,0.660302536427415,MODIS
2004-09-29,0.7179488206383356,MODIS
2004-10-07,0.7200519008033808,MODIS
2004-10-15,0.721294736043689,MODIS
2004-10-23,0.7204227857773956,MODIS
2004-10-31,0.7414065471234921,MODIS
2004-11-08,0.7147290814632528,MODIS
2004-11-16,0.7083655045799881,MODIS
2004-11-24,0.6749196910216597,MODIS
2004-12-02,0.6547582719608271,MODIS
2004-12-10,0.5786589570951881,MODIS
2004-12-18,0.5801639425829762,MODIS
2004-12-26,0.5559004047623752,MODIS
2005-01-01,0.5109716470381441,MODIS
2005-01-09,0.5026875432120466,MODIS
2005-01-17,0.4521791605632702,MODIS
2005-01-25,0.4409688599832033,MODIS
2005-02-02,0.44787871030140364,MODIS
2005-02-10,0.40524998519629746,MODIS
2005-02-18,0.3833444328207963,MODIS
2005-02-26,0.35610874405384607,MODIS
2005-03-06,0.36577874977794456,MODIS
2005-03-14,0.3569881886189132,MODIS
2005-03-22,0.3427867339083754,MODIS
2005-03-30,0.3086112613492141,MODIS
2005-04-07,0.3773419023745137,MODIS
2005-04-15,0.39810436215778827,MODIS
2005-04-23,0.42118998282770487,MODIS
2005-05-01,0.4607985314726718,MODIS
2005-05-09,0.43368051635315713,MODIS
2005-05-17,0.48552461362335403,MODIS
2005-05-25,0.48709655567179233,MODIS
2005-06-02,0.5249321871977579,MODIS
2005-06-10,0.5177587549098948,MODIS
2005-06-18,0.5988358627058645,MODIS
2005-06-26,0.5258380461489157,MODIS
2005-07-04,0.6722018924302786,MODIS
2005-07-12,0.48651252577319587,MODIS
2005-07-28,0.6209101713469776,MODIS
2005-08-13,0.6133776237074602,MODIS
2005-08-21,0.6440040937173082,MODIS
2005-08-29,0.6729361811129778,MODIS
2005-09-06,0.6669984982209691,MODIS
2005-09-14,0.638594804887196,MODIS
2005-09-22,0.6792194688278744,MODIS
2005-09-30,0.6616978496903895,MODIS
2005-10-08,0.7396558738332792,MODIS
2005-11-01,0.7116610671666568,MODIS
2005-11-09,0.7434760610144331,MODIS
2005-11-17,0.6887918048475619,MODIS
2005-11-25,0.6890776707120162,MODIS
2005-12-03,0.7007281872568956,MODIS
2005-12-11,0.7114571635075433,MODIS
2005-12-19,0.6902111240547313,MODIS
2005-12-27,0.6863786502655637,MODIS
2006-01-01,0.653451471650944,MODIS
2006-01-09,0.655801488252183,MODIS
2006-01-17,0.6411065213570045,MODIS
2006-01-25,0.6184342962051523,MODIS
2006-02-02,0.5962187493831791,MODIS
2006-02-10,0.5605610820519908,MODIS
2006-02-18,0.5328272723683953,MODIS
2006-02-26,0.5476530801571168,MODIS
2006-03-06,0.5351483094171293,MODIS
2006-03-14,0.5308118824388607,MODIS
2006-03-22,0.513908582200028,MODIS
2006-03-30,0.4836964115824167,MODIS
2006-04-07,0.49182525906480073,MODIS
2006-04-15,0.46617298422912173,MODIS
2006-04-23,0.47066012079821545,MODIS
2006-05-01,0.49369865361619264,MODIS
2006-05-09,0.49208887945838165,MODIS
2006-05-17,0.4730298166314668,MODIS
2006-05-25,0.6070860864931014,MODIS
2006-06-02,0.6218062175545085,MODIS
2006-06-10,0.6184261630775912,MODIS
2006-06-18,0.5532008219954649,MODIS
2006-06-26,0.6015887284175001,MODIS
2006-07-04,0.502996114049207,MODIS
2006-07-12,0.5383932347536224,MODIS
2006-07-20,0.5779059433585959,MODIS
2006-07-28,0.5130985337590163,MODIS
2006-08-13,0.598413830706829,MODIS
2006-08-21,0.5919399758479253,MODIS
2006-08-29,0.6768983298287774,MODIS
2006-09-06,0.6727829723674387,MODIS
2006-09-14,0.6746929015544042,MODIS
2006-09-22,0.6889262598131659,MODIS
2006-09-30,0.6810178986637192,MODIS
2006-10-08,0.7491622012119306,MODIS
2006-10-16,0.7355782492845154,MODIS
2006-10-24,0.7018947320104517,MODIS
2006-11-01,0.74012873015873,MODIS
2006-11-09,0.7306993671998597,MODIS
2006-11-17,0.7347471885314739,MODIS
2006-11-25,0.6984499676654454,MODIS
2006-12-03,0.6785240073449567,MODIS
2006-12-11,0.6804181590222521,MODIS
2006-12-19,0.6552767291251209,MODIS
2006-12-27,0.6365299168756293,MODIS
2007-01-01,0.6485877365676447,MODIS
2007-01-09,0.6392577918400034,MODIS
2007-01-17,0.5764360715611021,MODIS
2007-01-25,0.5515228354914942,MODIS
2007-02-02,0.5083011191599394,MODIS
2007-02-10,0.476954769753074,MODIS
2007-02-18,0.4551695576653573,MODIS
2007-02-26,0.435473217140714,MODIS
2007-03-06,0.3933869470816967,MODIS
2007-03-14,0.3803455125041942,MODIS
2007-03-22,0.35271693148846306,MODIS
2007-03-30,0.34911358979926177,MODIS
2007-04-07,0.3513672699998025,MODIS
2007-04-15,0.3758077551664921,MODIS
2007-04-23,0.3703998598582793,MODIS
2007-05-01,0.3908253992065219,MODIS
2007-05-09,0.3957280915066223,MODIS
2007-05-17,0.3812321654856605,MODIS
2007-05-25,0.4825105362888102,MODIS
2007-06-02,0.45924538025778183,MODIS
2007-06-10,0.5800803716608595,MODIS
2007-06-26,0.5677966324669403,MODIS
2007-07-04,0.5586623942745609,MODIS
2007-07-12,0.5553997685185188,MODIS
2007-07-28,0.5981633969652471,MODIS
2007-08-05,0.6456575208368297,MODIS
2007-08-13,0.6375486471397525,MODIS
2007-08-21,0.6441789027786007,MODIS
2007-08-29,0.6844176091456533,MODIS
2007-09-06,0.7211030150753771,MODIS
2007-09-14,0.7069334267611476,MODIS
2007-09-22,0.6980767788139515,MODIS
2007-09-30,0.7102471034087992,MODIS
2007-10-08,0.6975187519007361,MODIS
2007-10-16,0.6788540749659513,MODIS
2007-10-24,0.742351224759687,MODIS
2007-11-01,0.7347653795824294,MODIS
2007-11-09,0.7101420909747856,MODIS
2007-11-17,0.7038988105701055,MODIS
2007-11-25,0.7496624675324676,MODIS
2007-12-03,0.6987324008613686,MODIS
2007-12-11,0.7049741267992177,MODIS
2007-12-19,0.6986232846960332,MODIS
2007-12-27,0.6683070112741132,MODIS
2008-01-01,0.6737064315150099,MODIS
2008-01-09,0.6615090349797859,MODIS
2008-01-17,0.6398840745297941,MODIS
2008-01-25,0.6149052342727684,MODIS
2008-02-02,0.605993922586503,MODIS
2008-02-10,0.5838331030535104,MODIS
2008-02-18,0.5694529952825532,MODIS
2008-02-26,0.5255844936146695,MODIS
2008-03-05,0.4812521800919805,MODIS
2008-03-13,0.5088483998108149,MODIS
2008-03-21,0.5558888498509764,MODIS
2008-03-29,0.4770293685727261,MODIS
2008-04-06,0.4818799143359062,MODIS
2008-04-14,0.4265971083433671,MODIS
2008-04-22,0.42463413931271365,MODIS
2008-04-30,0.41914196553697963,MODIS
2008-05-08,0.43696728381659167,MODIS
2008-05-16,0.4697408621676567,MODIS
2008-05-24,0.5041304976018,MODIS
2008-06-09,0.46714202666295,MODIS
2008-06-17,0.6092362754607178,MODIS
2008-06-25,0.512433225953082,MODIS
2008-07-03,0.5051020471938776,MODIS
2008-07-11,0.4691525631681245,MODIS
2008-08-12,0.6220422733372474,MODIS
2008-08-20,0.6764009179030662,MODIS
2008-08-28,0.6799278187386575,MODIS
2008-09-05,0.7434228348615468,MODIS
2008-09-13,0.6929163432880008,MODIS
2008-09-21,0.71580561356414,MODIS
2008-09-29,0.6694481061129421,MODIS
2008-10-07,0.7177987889497056,MODIS
2008-10-15,0.6777414997137955,MODIS
2008-10-23,0.6871804749027891,MODIS
2008-10-31,0.6741959336731699,MODIS
2008-11-08,0.6973789008027188,MODIS
2008-11-16,0.6960516506615924,MODIS
2008-11-24,0.706652433306064,MODIS
2008-12-02,0.712216946709578,MODIS
2008-12-10,0.6954343218749383,MODIS
2008-12-18,0.6462896795466655,MODIS
2008-12-26,0.6682793754811207,MODIS
2009-01-01,0.6448344544051878,MODIS
2009-01-09,0.6359484795218844,MODIS
2009-01-17,0.6176716489912306,MODIS
2009-01-25,0.5863472588426006,MODIS
2009-02-02,0.5506406707064327,MODIS
2009-02-10,0.5198698793991671,MODIS
2009-02-18,0.4762845626986164,MODIS
2009-02-26,0.4311834751199103,MODIS
2009-03-06,0.4159638315930761,MODIS
2009-03-14,0.42394275704162765,MODIS
2009-03-22,0.41716917276908205,MODIS
2009-03-30,0.3934484081084818,MODIS
2009-04-07,0.3885521998302508,MODIS
2009-04-15,0.39756561198507795,MODIS
2009-04-23,0.41885359335215033,MODIS
2009-05-01,0.4387797998539369,MODIS
2009-05-09,0.4243136884906147,MODIS
2009-05-17,0.4652154562383613,MODIS
2009-05-25,0.4376911355427038,MODIS
2009-06-02,0.5070043108382846,MODIS
2009-06-10,0.5046676351578077,MODIS
2009-06-18,0.5081221715622981,MODIS
2009-06-26,0.5618770878155658,MODIS
2009-07-12,0.5326846179657737,MODIS
2009-07-20,0.5523013942336158,MODIS
2009-07-28,0.5247903973313858,MODIS
2009-08-05,0.5072268518518518,MODIS
2009-08-13,0.5673310576635792,MODIS
2009-08-21,0.6447978542510122,MODIS
2009-08-29,0.6262717900637547,MODIS
2009-09-06,0.6643946609772596,MODIS
2009-09-14,0.6783292519053348,MODIS
2009-09-22,0.6889303864893886,MODIS
2009-09-30,0.6668148846298094,MODIS
2009-10-08,0.6154054003908178,MODIS
2009-10-16,0.6288940903618022,MODIS
2009-10-24,0.6300167854252613,MODIS
2009-11-01,0.6263303802660098,MODIS
2009-11-09,0.7077013628509011,MODIS
2009-11-17,0.6855882521825748,MODIS
2009-11-25,0.672431553181116,MODIS
2009-12-03,0.6676343952053378,MODIS
2009-12-11,0.6784487460912426,MODIS
2009-12-19,0.6632824194917765,MODIS
2009-12-27,0.6468761176539524,MODIS
2010-01-01,0.6658360617956679,MODIS
2010-01-09,0.5904897658248863,MODIS
2010-01-17,0.5872008691236501,MODIS
2010-01-25,0.5128983125329583,MODIS
2010-02-02,0.5015511793616644,MODIS
2010-02-10,0.4481413516767658,MODIS
2010-02-18,0.42407389613722063,MODIS
2010-02-26,0.4087182894814756,MODIS
2010-03-06,0.3846584410713935,MODIS
2010-03-14,0.3795158103546966,MODIS
2010-03-22,0.35984526380198545,MODIS
2010-03-30,0.35788797347176426,MODIS
2010-04-07,0.3601271874938319,MODIS
2010-04-15,0.34565883297528377,MODIS
2010-04-23,0.37289613919428394,MODIS
2010-05-01,0.36009158952292614,MODIS
2010-05-09,0.4253658843732113,MODIS
2010-05-17,0.4722847561336678,MODIS
2010-05-25,0.49758828533643856,MODIS
2010-06-02,0.47090173246408307,MODIS
2010-06-10,0.5945815848371809,MODIS
2010-06-18,0.6124659661506379,MODIS
2010-06-26,0.6388392167534312,MODIS
2010-07-12,0.6292718047138046,MODIS
2010-07-28,0.6305536231884058,MODIS
2010-08-05,0.6709648813146687,MODIS
2010-08-13,0.6829147833109019,MODIS
2010-08-21,0.7013690434782608,MODIS
2010-08-29,0.7421856204242534,MODIS
2010-09-14,0.7115434280764663,MODIS
2010-09-22,0.7209663016006742,MODIS
2010-09-30,0.7379838194868668,MODIS
2010-10-08,0.7375684431450353,MODIS
2010-11-01,0.7138749999999999,MODIS
2010-11-09,0.6813997685185186,MODIS
2010-11-17,0.7503750219722276,MODIS
2010-11-25,0.7432970256259421,MODIS
2010-12-03,0.7532957630183217,MODIS
2010-12-11,0.7301893320433586,MODIS
2010-12-19,0.7214326218729634,MODIS
2010-12-27,0.7022446285071181,MODIS
2011-01-01,0.675126151832972,MODIS
2011-01-09,0.6838614499716799,MODIS
2011-01-17,0.6634644342883925,MODIS
2011-01-25,0.6441964805374896,MODIS
2011-02-02,0.6041417069656361,MODIS
2011-02-10,0.5623648046898131,MODIS
2011-02-18,0.5527300771766377,MODIS
2011-02-26,0.5431741033890605,MODIS
2011-03-06,0.5072212028502062,MODIS
2011-03-14,0.4585820559382586,MODIS
2011-03-22,0.44078747606734686,MODIS
2011-03-30,0.3998775773246746,MODIS
2011-04-07,0.4108983242208316,MODIS
2011-04-15,0.4338536348025186,MODIS
2011-04-23,0.4435519669186587,MODIS
2011-05-01,0.4511748593648225,MODIS
2011-05-09,0.43528973609932287,MODIS
2011-05-17,0.46768089335412427,MODIS
2011-05-25,0.46024657442314926,MODIS
2011-06-02,0.5305422978050229,MODIS
2011-06-10,0.47236666666666666,MODIS
2011-06-18,0.4914224717806959,MODIS
2011-06-26,0.5084667390403255,MODIS
2011-07-04,0.5092797446059009,MODIS
2011-07-20,0.6823745628689163,MODIS
2011-07-28,0.6382572791909049,MODIS
2011-08-05,0.6480322440087146,MODIS
2011-08-13,0.6659506102460115,MODIS
2011-08-29,0.6992986803928729,MODIS
2011-09-06,0.7328326652963345,MODIS
2011-09-14,0.7009565837001367,MODIS
2011-09-22,0.7377597240589773,MODIS
2011-09-30,0.7022421701922728,MODIS
2011-10-08,0.7180965655409275,MODIS
2011-10-16,0.7010548269940587,MODIS
2011-10-24,0.7500012257466001,MODIS
2011-11-01,0.7481663697974649,MODIS
2011-11-09,0.7361629401769496,MODIS
2011-11-17,0.7200273354036054,MODIS
2011-11-25,0.7180417581414453,MODIS
2011-12-03,0.7262475980808338,MODIS
2011-12-11,0.7053598436235118,MODIS
2011-12-19,0.6862004383280345,MODIS
2011-12-27,0.674948869627026,MODIS
2012-01-01,0.6731227339309777,MODIS
2012-01-09,0.6500218140270694,MODIS
2012-01-17,0.5931050604480382,MODIS
2012-01-25,0.5798020761313256,MODIS
2012-02-02,0.5698290586818783,MODIS
2012-02-10,0.5163100744132801,MODIS
2012-02-18,0.44338899196652365,MODIS
2012-02-26,0.41942401160610326,MODIS
2012-03-05,0.37240335155833626,MODIS
2012-03-13,0.3947635592049422,MODIS
2012-03-21,0.3639815309002626,MODIS
2012-03-29,0.3688660324102402,MODIS
2012-04-06,0.3864520991650716,MODIS
2012-04-14,0.3756491601365891,MODIS
2012-04-22,0.3906632651047115,MODIS
2012-04-30,0.4027004105560269,MODIS
2012-05-08,0.5498914138523178,MODIS
2012-05-16,0.5660583719874465,MODIS
2012-05-24,0.5213693839685768,MODIS
2012-06-01,0.4948141319772938,MODIS
2012-06-09,0.53079244419004,MODIS
2012-06-17,0.6109603323050015,MODIS
2012-06-25,0.6338961964352686,MODIS
2012-07-03,0.6444631286678869,MODIS
2012-07-11,0.657535130173894,MODIS
2012-07-27,0.6577769501304038,MODIS
2012-08-04,0.6698817829601759,MODIS
2012-08-12,0.7031929040917432,MODIS
2012-08-20,0.6621175910217932,MODIS
2012-08-28,0.6410301731601733,MODIS
2012-09-05,0.6627720463298595,MODIS
2012-09-13,0.6957767838461995,MODIS
2012-09-21,0.7084861397864322,MODIS
2012-09-29,0.7006000394765415,MODIS
2012-10-07,0.7342976057477851,MODIS
2012-10-15,0.7337030535104511,MODIS
2012-10-23,0.7028279559999185,MODIS
2012-10-31,0.6999885646764712,MODIS
2012-11-08,0.7210266830725964,MODIS
2012-11-16,0.7246309173648958,MODIS
2012-11-24,0.7134684342102695,MODIS
2012-12-02,0.7197815448101563,MODIS
2012-12-10,0.7235528027326393,MODIS
2012-12-18,0.6744119967619011,MODIS
2012-12-26,0.6947800343554407,MODIS
2013-01-01,0.6897479795316508,MODIS
2013-01-09,0.6480506103396416,MODIS
2013-01-17,0.6328423468291632,MODIS
2013-01-25,0.6122736450459951,MODIS
2013-02-02,0.5484742553737443,MODIS
2013-02-10,0.558520196198409,MODIS
2013-02-18,0.5395121785129183,MODIS
2013-02-26,0.5199732210883683,MODIS
2013-03-06,0.4732994611452145,MODIS
2013-03-14,0.4610873497424158,MODIS
2013-03-22,0.43191828355999456,MODIS
2013-03-30,0.3979631032508933,MODIS
2013-04-07,0.39742417938140245,MODIS
2013-04-15,0.3836713360835324,MODIS
2013-04-23,0.3909452203777906,MODIS
2013-05-01,0.3833896176697,MODIS
2013-05-09,0.37143127331583176,MODIS
2013-05-17,0.3581807907151176,MODIS
2013-05-25,0.3638889129183948,MODIS
2013-06-10,0.5121980005131959,MODIS
2013-06-18,0.49596880911503055,MODIS
2013-06-26,0.4752548697333606,MODIS
2013-07-28,0.7479467760844082,MODIS
2013-08-13,0.7046092842296008,MODIS
2013-08-21,0.6393921709590774,MODIS
2013-08-29,0.7144017070952979,MODIS
2013-09-14,0.6784589404496375,MODIS
2013-09-22,0.6893002250162842,MODIS
2013-09-30,0.7165086354933581,MODIS
2013-10-08,0.6852019607200238,MODIS
2013-10-16,0.6868246823312274,MODIS
2013-10-24,0.7450595400622965,MODIS
2013-11-01,0.712784773819684,MODIS
2013-11-09,0.729113809727223,MODIS
2013-11-17,0.7252762465576844,MODIS
2013-11-25,0.7006456944200304,MODIS
2013-12-03,0.7004110371789053,MODIS
2013-12-11,0.67229001520327,MODIS
2013-12-19,0.674243410271092,MODIS
2013-12-27,0.6430679981045273,MODIS
2014-01-01,0.6538290170113864,MODIS
2014-01-09,0.6136462315189156,MODIS
2014-01-17,0.5442289427940857,MODIS
2014-01-25,0.5145124177262159,MODIS
2014-02-02,0.5037759666817991,MODIS
2014-02-10,0.4302094763436827,MODIS
2014-02-18,0.4543609952036001,MODIS
2014-02-26,0.4276484140299629,MODIS
2014-03-06,0.3839188697866291,MODIS
2014-03-14,0.37138415411641634,MODIS
2014-03-22,0.3729277816157744,MODIS
2014-03-30,0.3756054596056294,MODIS
2014-04-07,0.3626836389475551,MODIS
2014-04-15,0.3604465448157432,MODIS
2014-04-23,0.3521077926692062,MODIS
2014-05-01,0.3464550431687057,MODIS
2014-05-09,0.333699994078519,MODIS
2014-05-17,0.37208295402956765,MODIS
2014-05-25,0.36336481455894865,MODIS
2014-06-02,0.3750636519748137,MODIS
2014-06-10,0.3773688174802122,MODIS
2014-06-18,0.45707218088151114,MODIS
2014-06-26,0.3529379981446027,MODIS
2014-07-04,0.5251013765978367,MODIS
2014-07-12,0.5480464433326085,MODIS
2014-08-13,0.5227885150812067,MODIS
2014-08-29,0.635245524347157,MODIS
2014-09-06,0.6702307279544862,MODIS
2014-09-14,0.6851788759497682,MODIS
2014-09-22,0.7364291944483612,MODIS
2014-09-30,0.6922658745040754,MODIS
2014-10-08,0.7328973157360412,MODIS
2014-10-16,0.7438706136628299,MODIS
2014-10-24,0.7301770404437165,MODIS
2014-11-01,0.7331825257319193,MODIS
2014-11-09,0.7441261889416232,MODIS
2014-11-17,0.7237102048788105,MODIS
2014-11-25,0.6948565340520694,MODIS
2014-12-03,0.6815540229431161,MODIS
2014-12-11,0.6551452298940554,MODIS
2014-12-19,0.6108768503937009,MODIS
2014-12-27,0.6529945726041333,MODIS
2015-01-01,0.5894372727095174,MODIS
2015-01-09,0.5948574305189351,MODIS
2015-01-17,0.5373867248686549,MODIS
2015-01-25,0.5264182086287379,MODIS
2015-02-02,0.4610840495035825,MODIS
2015-02-10,0.41413785208140064,MODIS
2015-02-18,0.39474082071728894,MODIS
2015-02-26,0.4121503996999785,MODIS
2015-03-06,0.4238188618913216,MODIS
2015-03-14,0.38090226397962973,MODIS
2015-03-22,0.3754812032449721,MODIS
2015-03-30,0.3809097250458914,MODIS
2015-04-07,0.4124778201054021,MODIS
2015-04-15,0.45944671456487035,MODIS
2015-04-23,0.511162361091921,MODIS
2015-05-01,0.4938438880445297,MODIS
2015-05-09,0.5309694293665991,MODIS
2015-05-17,0.580837836290784,MODIS
2015-05-25,0.5886812841718808,MODIS
2015-06-02,0.6452754258531865,MODIS
2015-06-10,0.6543825493950218,MODIS
2015-06-18,0.638880919500422,MODIS
2015-06-26,0.6068377100087585,MODIS
2015-07-04,0.5571701290307134,MODIS
2015-07-12,0.5737204228544005,MODIS
2015-07-20,0.6085741153926922,MODIS
2015-07-28,0.6181357321911456,MODIS
2015-08-05,0.6312314358001263,MODIS
2015-08-13,0.6236101586259717,MODIS
2015-08-21,0.6402628805482257,MODIS
2015-08-29,0.7238319516697435,MODIS
2015-09-14,0.7142612754870418,MODIS
2015-09-22,0.7527721808815113,MODIS
2015-09-30,0.6942081854607898,MODIS
2015-10-08,0.7351165214443796,MODIS
2015-10-16,0.7056799992104691,MODIS
2015-10-24,0.7010778793202145,MODIS
2015-11-01,0.7100913912464156,MODIS
2015-11-17,0.736195990312689,MODIS
2015-11-25,0.7367368401357812,MODIS
2015-12-03,0.7166503149248722,MODIS
2015-12-11,0.7114594388611369,MODIS
2015-12-19,0.6914658735956722,MODIS
2015-12-27,0.6707995182340513,MODIS
2016-01-01,0.6823843811644311,MODIS
2016-01-09,0.6383356653190368,MODIS
2016-01-17,0.6588657233257164,MODIS
2016-01-25,0.6397668131481805,MODIS
2016-02-02,0.5946744507826226,MODIS
2016-02-10,0.566311231075933,MODIS
2016-02-18,0.5644859305607642,MODIS
2016-02-26,0.5069048793004757,MODIS
2016-03-05,0.5225398594635138,MODIS
2016-03-13,0.48329188559698383,MODIS
2016-03-21,0.4513477824053059,MODIS
2016-03-29,0.45045835027534903,MODIS
2016-04-06,0.4418726230187713,MODIS
2016-04-14,0.4476238142233979,MODIS
2016-04-22,0.4389914020093561,MODIS
2016-04-30,0.44008772279572905,MODIS
2016-05-08,0.4825534196553697,MODIS
2016-05-16,0.48049623393798246,MODIS
2016-05-24,0.48906786214791836,MODIS
2016-06-17,0.6413297872340425,MODIS
2016-06-25,0.5790375886524823,MODIS
2016-07-03,0.7755000000000001,MODIS
2016-07-11,0.65389829856108,MODIS
2016-07-27,0.7003248213666322,MODIS
2016-08-04,0.653139705882353,MODIS
2016-08-12,0.6379021810788935,MODIS
2016-08-20,0.6483913133219321,MODIS
2016-08-28,0.6565788229494846,MODIS
2016-09-05,0.6235207504990022,MODIS
2016-09-13,0.7095476541782143,MODIS
2016-09-21,0.7150585766089154,MODIS
2016-09-29,0.6280942040170183,MODIS
2016-10-07,0.6032928429031047,MODIS
2016-10-15,0.6021559915520196,MODIS
2016-10-23,0.5701149931902968,MODIS
